Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_life_Balance,job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Age Group,Salary_band
6546,27,Female,Single,IT,Manager,5,7201,37,3,1,1,4,1,4,46,No,4,52,15,4,4,1,19,1,No,20-30,Low
6547,23,Female,Single,HR,Assistant,2,19155,55,11,2,8,3,4,3,36,Yes,5,42,5,3,2,2,23,1,No,20-30,Low
6548,39,Female,Married,HR,Analyst,2,17492,87,9,7,6,4,1,1,1,No,2,33,15,2,1,1,23,2,No,31-40,Low
6549,21,Male,Single,HR,Not Specified,4,14370,41,7,5,1,2,5,2,94,Yes,6,35,15,1,2,3,25,4,No,20-30,Low
6550,24,Male,Married,HR,Executive,5,4256,95,4,13,5,1,5,1,95,Yes,7,52,11,4,2,3,1,4,No,20-30,Low
6551,39,Male,Single,Sales,Analyst,3,7297,60,28,11,6,1,4,2,80,No,3,35,3,2,3,1,48,2,No,31-40,Low
6552,51,Male,Divorced,IT,Assistant,3,15830,31,10,1,9,2,2,3,25,Yes,4,57,15,3,1,2,25,2,No,51+,Low
6553,39,Male,Divorced,IT,Executive,5,3040,16,1,4,3,3,2,3,84,No,5,55,11,3,3,3,8,1,No,31-40,Low
6554,58,Male,Single,Sales,Analyst,5,16375,29,13,12,3,3,1,2,82,No,1,59,0,1,4,1,25,3,No,51+,Low
6555,24,Male,Married,HR,Analyst,2,16177,89,4,6,7,2,4,4,78,Yes,8,58,18,1,3,1,40,3,No,20-30,Low
6556,29,Female,Single,Marketing,Not Specified,4,5859,71,15,8,1,4,4,1,60,No,4,53,5,3,4,2,7,1,No,20-30,Low
6557,29,Female,Single,Marketing,Manager,4,5462,55,13,2,1,4,4,2,67,No,5,39,5,4,1,1,16,2,No,20-30,Low
6558,57,Male,Married,Sales,Assistant,2,5037,87,22,10,1,4,5,4,8,Yes,4,32,17,4,2,4,35,1,No,51+,Low
6559,46,Male,Single,Marketing,Analyst,1,13611,28,24,12,1,3,2,2,53,Yes,2,39,15,4,3,1,17,2,No,41-50,Low
6560,40,Female,Married,Finance,Assistant,3,4674,22,12,3,6,3,5,3,96,No,9,56,11,1,1,2,48,4,No,31-40,Low
6561,27,Female,Single,IT,Executive,5,19747,90,25,14,3,3,2,1,57,No,1,54,13,4,1,3,22,1,No,20-30,Low
6562,20,Female,Married,Marketing,Manager,3,35190,21,15,7,4,1,3,2,26,Yes,2,47,16,2,4,2,27,4,No,20-30,Medium
6563,48,Female,Single,Finance,Analyst,3,19159,81,13,1,7,2,1,2,2,No,8,58,7,4,3,4,37,4,No,41-50,Low
6564,58,Male,Divorced,IT,Analyst,4,5518,40,4,7,6,2,3,1,65,Yes,1,43,10,1,2,3,11,3,No,51+,Low
6565,33,Female,Married,Finance,Analyst,2,17183,17,6,1,7,1,1,4,64,No,6,34,6,4,2,4,3,2,No,31-40,Low
6566,40,Female,Divorced,IT,Executive,1,11691,60,2,8,4,1,1,3,56,No,3,57,19,4,3,3,14,1,No,31-40,Low
6567,49,Female,Married,IT,Manager,1,6053,18,2,6,7,1,4,3,3,No,6,36,18,2,1,4,18,3,No,41-50,Low
6568,40,Female,Married,Marketing,Assistant,2,19962,71,6,10,0,3,5,1,51,No,8,44,1,4,3,3,9,2,No,31-40,Low
6569,28,Male,Married,Sales,Assistant,3,16499,60,25,14,4,4,3,4,82,Yes,1,54,16,2,1,1,8,2,No,20-30,Low
6570,36,Female,Married,Marketing,Assistant,2,18899,28,3,7,9,2,2,3,64,No,1,33,12,3,1,2,4,4,No,31-40,Low
6571,24,Female,Single,HR,Assistant,2,17738,17,20,2,1,4,4,4,99,Yes,6,33,13,3,3,4,1,2,No,20-30,Low
6572,50,Female,Married,Finance,Assistant,5,17829,27,27,6,4,2,5,3,14,Yes,8,42,10,3,4,3,14,4,No,41-50,Low
6573,59,Female,Married,Not Specified,Not Specified,5,4257,22,15,5,1,4,2,1,41,Yes,4,47,8,4,3,3,47,2,Yes,51+,Low
6574,57,Male,Married,IT,Assistant,3,9635,70,25,3,5,1,2,1,64,Yes,8,56,8,2,1,3,26,2,Yes,51+,Low
6575,38,Female,Married,Marketing,Manager,4,5972,16,11,9,8,1,2,4,55,No,3,35,16,3,2,2,35,4,No,31-40,Low
6576,55,Female,Married,HR,Manager,1,8041,60,15,5,1,2,5,3,85,Yes,6,46,16,3,2,3,45,4,No,51+,Low
6577,52,Female,Divorced,HR,Executive,5,5988,45,29,8,9,1,1,3,76,No,4,51,10,1,2,2,39,1,Yes,51+,Low
6578,32,Male,Married,HR,Analyst,3,17448,95,21,4,1,3,4,4,75,No,8,49,11,2,3,2,9,4,No,31-40,Low
6579,33,Female,Married,IT,Not Specified,2,4524,49,9,13,9,1,4,4,81,Yes,6,43,10,2,3,3,25,4,No,31-40,Low
6580,52,Female,Single,IT,Analyst,5,9487,76,21,6,2,1,2,4,1,No,3,56,9,2,2,1,46,3,No,51+,Low
6581,48,Male,Married,IT,Executive,2,15645,60,21,4,9,1,2,2,44,Yes,6,35,8,2,1,3,21,1,No,41-50,Low
6582,55,Female,Married,HR,Manager,2,15413,38,7,4,4,2,2,3,62,Yes,5,57,17,4,4,1,43,4,No,51+,Low
6583,29,Male,Divorced,Finance,Executive,5,35190,79,15,9,9,3,2,4,46,Yes,9,36,17,3,4,4,32,3,No,20-30,Medium
6584,50,Male,Single,Marketing,Not Specified,3,35190,58,22,5,8,1,2,4,70,No,2,52,10,1,3,4,7,4,Yes,41-50,Medium
6585,25,Female,Single,Marketing,Manager,1,3381,65,10,1,2,3,2,4,82,Yes,8,38,16,2,2,3,16,3,No,20-30,Low
6586,20,Female,Divorced,IT,Assistant,3,4804,60,11,11,8,3,4,2,33,No,2,45,11,4,1,2,32,2,Yes,20-30,Low
6587,26,Male,Married,HR,Analyst,4,8218,47,23,7,8,4,2,4,0,Yes,1,30,13,3,3,4,32,1,No,20-30,Low
6588,46,Male,Divorced,Not Specified,Executive,4,13691,78,26,3,8,3,1,1,58,Yes,5,41,3,4,1,2,35,1,No,41-50,Low
6589,40,Female,Single,Sales,Assistant,1,5642,40,2,11,3,3,3,2,97,Yes,9,48,16,2,2,3,10,1,No,31-40,Low
6590,47,Male,Divorced,IT,Manager,4,19407,53,14,3,9,2,5,4,81,No,9,33,11,2,2,3,32,1,No,41-50,Low
6591,39,Male,Single,Sales,Not Specified,2,18776,72,15,12,5,2,5,3,46,No,7,56,13,2,1,4,23,1,No,31-40,Low
6592,42,Female,Married,Marketing,Executive,4,3352,40,9,6,1,4,4,4,4,No,8,52,5,2,1,2,20,3,Yes,41-50,Low
6593,39,Female,Married,Marketing,Analyst,5,15982,89,22,3,0,2,5,2,77,No,6,43,9,4,1,4,1,3,Yes,31-40,Low
6594,57,Male,Married,Finance,Executive,2,3770,81,26,1,1,3,2,4,28,Yes,2,33,10,1,1,3,36,1,No,51+,Low
6595,44,Male,Single,Finance,Manager,3,16768,87,16,6,3,2,1,4,52,No,8,58,12,4,4,3,31,3,No,41-50,Low
6596,39,Male,Divorced,Sales,Assistant,1,14073,71,2,7,6,1,4,3,87,No,4,40,13,2,4,3,7,3,No,31-40,Low
6597,24,Male,Single,Marketing,Executive,5,3018,84,2,5,1,2,4,3,10,Yes,3,53,12,1,1,1,48,3,No,20-30,Low
6598,40,Male,Married,Finance,Assistant,5,13767,87,15,13,9,2,1,3,90,Yes,2,59,2,2,2,3,27,1,No,31-40,Low
6599,37,Female,Married,Finance,Analyst,1,6341,22,12,1,0,2,3,4,21,No,9,31,7,1,3,4,2,2,No,31-40,Low
6600,39,Male,Married,Marketing,Analyst,4,35190,48,18,2,2,2,4,1,44,No,4,53,5,4,4,2,28,4,No,31-40,Medium
6601,48,Female,Single,Marketing,Assistant,1,14931,83,6,2,6,1,1,2,74,Yes,1,52,3,2,1,3,34,2,No,41-50,Low
6602,38,Female,Divorced,HR,Analyst,1,4902,24,2,10,2,1,2,2,61,Yes,2,31,4,3,1,4,22,2,No,31-40,Low
6603,52,Female,Married,Finance,Assistant,4,18919,98,14,8,1,2,1,2,20,No,4,36,1,4,2,3,10,1,No,51+,Low
6604,39,Female,Single,Sales,Assistant,3,4206,36,16,8,0,2,2,2,53,Yes,8,38,0,4,3,2,23,1,No,31-40,Low
6605,22,Female,Married,IT,Assistant,1,35190,26,10,8,2,2,5,3,35,No,5,39,4,1,4,3,19,4,Yes,20-30,Medium
6606,40,Female,Divorced,IT,Analyst,4,19548,43,5,2,6,4,1,2,67,Yes,3,40,12,1,4,4,40,4,No,31-40,Low
6607,54,Female,Married,Marketing,Assistant,5,9952,45,22,12,2,4,2,2,16,Yes,2,32,13,3,2,2,44,3,Yes,51+,Low
6608,59,Female,Divorced,Sales,Analyst,1,14949,20,16,12,4,4,3,1,1,No,4,31,9,1,4,3,46,2,Yes,51+,Low
6609,22,Male,Married,HR,Assistant,1,35190,21,7,5,5,1,5,4,19,No,2,36,1,3,2,4,44,2,No,20-30,Medium
6610,44,Female,Divorced,Finance,Assistant,3,35190,93,15,5,4,3,4,4,54,No,8,54,10,4,3,1,10,1,No,41-50,Medium
6611,57,Female,Married,HR,Analyst,3,6159,27,13,4,0,3,1,4,10,Yes,7,54,18,4,2,2,23,2,No,51+,Low
6612,39,Female,Divorced,Sales,Assistant,5,4495,77,15,8,4,1,2,1,97,No,4,59,5,4,1,3,28,2,No,31-40,Low
6613,53,Male,Single,Not Specified,Assistant,3,19119,38,18,8,2,4,4,2,65,Yes,9,35,9,1,3,1,49,4,No,51+,Low
6614,40,Female,Single,Marketing,Analyst,5,5419,98,18,12,7,2,4,1,44,No,6,55,19,3,4,2,14,2,No,31-40,Low
6615,42,Male,Married,IT,Manager,1,14919,33,17,13,4,2,4,1,51,No,8,50,14,4,3,2,25,1,Yes,41-50,Low
6616,25,Female,Divorced,Not Specified,Executive,4,10684,97,15,9,7,1,4,1,24,Yes,4,45,11,2,2,3,13,1,Yes,20-30,Low
6617,32,Female,Single,Finance,Analyst,3,3408,83,12,4,8,2,2,3,12,Yes,6,34,17,2,4,1,26,4,No,31-40,Low
6618,42,Male,Married,Marketing,Assistant,5,19746,36,6,1,1,1,2,1,16,Yes,6,37,4,4,1,1,25,1,No,41-50,Low
6619,28,Female,Single,Sales,Executive,3,6440,74,12,11,3,4,3,1,31,No,5,49,4,1,3,1,13,1,Yes,20-30,Low
6620,36,Male,Divorced,Sales,Executive,3,16245,36,11,9,9,3,3,2,55,Yes,4,31,8,4,3,1,29,4,No,31-40,Low
6621,21,Female,Married,Finance,Assistant,2,14557,31,15,1,0,4,2,2,46,No,5,34,11,3,2,4,2,1,No,20-30,Low
6622,39,Female,Divorced,Finance,Assistant,1,14743,61,19,4,9,2,2,3,13,No,8,36,11,2,1,1,35,2,No,31-40,Low
6623,38,Female,Divorced,Not Specified,Manager,3,10891,21,28,11,8,3,3,1,58,No,5,37,16,2,3,1,40,1,No,31-40,Low
6624,26,Male,Divorced,HR,Assistant,4,4791,31,19,10,9,2,2,2,20,Yes,2,53,1,1,2,1,44,3,No,20-30,Low
6625,39,Male,Single,IT,Executive,2,16971,90,15,1,7,1,1,4,32,Yes,3,40,0,2,1,3,41,3,Yes,31-40,Low
6626,39,Female,Married,Marketing,Assistant,5,35190,76,13,3,1,2,1,4,58,No,3,37,9,3,3,2,28,4,No,31-40,Medium
6627,36,Female,Divorced,HR,Executive,5,11054,77,18,3,5,2,1,4,15,No,1,58,12,1,2,2,9,4,No,31-40,Low
6628,46,Female,Single,Finance,Analyst,4,15762,21,23,7,4,3,1,3,85,No,5,55,14,4,3,2,38,2,No,41-50,Low
6629,21,Male,Divorced,Sales,Analyst,4,10582,43,4,12,4,3,4,2,10,No,4,48,11,3,4,4,28,1,No,20-30,Low
6630,55,Female,Single,Marketing,Not Specified,1,3290,86,22,3,2,2,1,2,92,Yes,1,57,17,3,4,3,36,4,No,51+,Low
6631,39,Male,Married,IT,Analyst,4,35190,18,24,6,0,2,3,1,89,No,4,33,0,2,1,1,3,4,No,31-40,Medium
6632,36,Female,Married,Finance,Manager,5,19684,30,14,10,5,4,4,4,20,Yes,4,40,10,1,3,1,5,3,No,31-40,Low
6633,24,Male,Married,HR,Executive,1,17995,94,15,4,5,4,3,4,18,No,3,31,15,4,1,4,36,3,No,20-30,Low
6634,58,Male,Married,HR,Executive,4,10432,89,5,6,4,1,5,2,38,No,7,40,3,2,4,1,5,1,Yes,51+,Low
6635,39,Female,Divorced,Sales,Assistant,4,13496,73,29,9,8,2,3,1,14,No,7,31,19,4,4,2,26,4,No,31-40,Low
6636,26,Male,Single,Not Specified,Manager,5,4746,55,19,12,9,3,2,1,51,Yes,1,36,5,4,3,2,14,3,No,20-30,Low
6637,36,Male,Married,Finance,Assistant,1,11870,74,2,7,8,4,4,4,30,Yes,7,40,10,1,2,3,25,2,No,31-40,Low
6638,58,Male,Divorced,Marketing,Manager,2,15171,89,16,1,9,2,1,2,41,No,1,46,7,3,1,1,47,3,No,51+,Low
6639,55,Male,Married,Marketing,Manager,2,8007,83,6,8,0,2,5,3,61,No,9,57,12,2,4,1,3,1,Yes,51+,Low
6640,59,Male,Married,HR,Manager,1,13444,72,11,4,6,2,4,2,58,Yes,6,35,2,4,1,1,19,3,No,51+,Low
6641,23,Female,Married,Not Specified,Executive,4,3343,90,12,8,5,3,1,3,48,No,7,34,4,3,1,2,49,4,No,20-30,Low
6642,57,Female,Single,HR,Analyst,4,18898,54,24,3,2,1,5,4,30,No,3,48,19,4,3,4,46,4,No,51+,Low
6643,44,Female,Single,Marketing,Analyst,1,19412,72,13,10,3,1,2,2,49,No,7,51,16,3,4,4,29,2,No,41-50,Low
6644,24,Female,Single,Marketing,Assistant,2,14639,75,27,12,3,4,3,4,26,Yes,9,33,10,3,2,2,20,3,No,20-30,Low
6645,49,Male,Married,Marketing,Assistant,3,13344,59,29,14,3,2,2,1,6,Yes,2,57,6,3,3,1,11,2,No,41-50,Low
6646,31,Male,Divorced,HR,Analyst,5,17669,91,10,5,6,2,5,4,72,No,5,40,14,1,2,2,47,3,No,31-40,Low
6647,39,Female,Divorced,Not Specified,Not Specified,1,19490,62,14,3,3,4,3,3,77,No,3,50,4,4,1,1,12,3,No,31-40,Low
6648,43,Male,Divorced,IT,Manager,3,8783,25,4,12,9,3,5,4,93,Yes,2,42,1,1,2,3,36,3,No,41-50,Low
6649,48,Male,Married,IT,Assistant,5,17472,70,2,11,5,1,5,4,62,No,9,32,18,2,2,2,44,1,No,41-50,Low
6650,28,Male,Single,Marketing,Assistant,3,3489,37,19,13,0,2,1,2,0,Yes,2,56,0,4,1,1,9,1,No,20-30,Low
6651,39,Female,Divorced,Sales,Assistant,3,15354,91,15,14,7,2,4,2,16,No,2,53,2,4,1,2,46,4,Yes,31-40,Low
6652,43,Female,Married,HR,Assistant,5,14414,47,15,3,3,4,3,4,64,No,3,46,13,1,4,1,29,1,Yes,41-50,Low
6653,33,Male,Married,Finance,Analyst,3,11148,66,9,3,2,3,3,1,60,Yes,6,52,4,4,3,4,10,2,No,31-40,Low
6654,24,Male,Divorced,Marketing,Analyst,2,12565,42,26,4,8,3,3,2,17,No,6,41,18,2,3,3,3,2,No,20-30,Low
6655,37,Male,Divorced,Not Specified,Executive,1,5695,18,4,3,1,4,4,1,44,No,7,39,9,2,3,3,18,4,No,31-40,Low
6656,38,Male,Married,Marketing,Executive,2,35190,65,22,14,7,4,4,3,87,No,2,55,1,1,4,4,1,1,No,31-40,Medium
6657,31,Male,Divorced,Sales,Analyst,2,35190,24,13,12,5,4,4,2,44,Yes,1,35,5,4,2,1,44,4,Yes,31-40,Medium
6658,37,Female,Married,IT,Manager,5,8811,66,9,2,5,3,1,4,81,No,2,36,6,2,1,1,32,1,No,31-40,Low
6659,36,Female,Divorced,Sales,Analyst,5,14553,86,12,13,9,2,5,2,19,No,9,58,13,1,4,3,14,1,No,31-40,Low
6660,49,Female,Single,IT,Not Specified,5,6401,23,14,14,5,3,2,1,57,No,2,59,3,3,4,4,36,3,No,41-50,Low
6661,43,Female,Married,IT,Assistant,3,18198,32,26,6,1,1,2,4,91,No,7,39,19,1,2,1,4,4,Yes,41-50,Low
6662,30,Female,Single,HR,Executive,3,3554,80,24,1,6,3,2,4,49,Yes,1,36,0,3,3,4,42,4,No,20-30,Low
6663,54,Male,Divorced,Sales,Manager,1,11994,96,29,5,7,3,3,1,37,No,9,40,1,2,1,2,4,4,No,51+,Low
6664,42,Female,Married,Finance,Assistant,3,19807,54,12,11,7,1,1,2,12,No,6,43,6,4,2,3,1,1,No,41-50,Low
6665,36,Female,Divorced,Finance,Analyst,1,12468,80,25,6,9,4,1,3,39,No,9,47,12,3,4,4,35,4,No,31-40,Low
6666,20,Male,Married,Sales,Executive,2,11607,36,22,12,6,1,2,4,49,No,9,34,19,1,2,4,15,2,No,20-30,Low
6667,34,Female,Divorced,HR,Analyst,1,14184,94,14,1,6,4,2,4,64,No,6,50,19,3,1,1,35,2,No,31-40,Low
6668,51,Male,Single,Finance,Assistant,1,16818,88,15,1,4,1,4,1,75,No,6,33,10,3,2,3,43,4,Yes,51+,Low
6669,28,Male,Married,Marketing,Assistant,5,17681,48,5,7,3,1,3,4,32,Yes,3,38,15,1,3,2,4,3,No,20-30,Low
6670,34,Male,Divorced,Finance,Analyst,3,15864,62,26,14,3,4,4,4,63,No,8,46,19,3,1,2,25,2,Yes,31-40,Low
6671,47,Female,Single,HR,Not Specified,4,5863,30,19,11,1,1,5,3,43,Yes,1,43,4,1,3,3,23,1,No,41-50,Low
6672,43,Female,Single,IT,Assistant,4,5012,63,3,6,3,2,4,4,36,Yes,6,35,3,4,1,3,33,1,No,41-50,Low
6673,54,Female,Divorced,IT,Manager,5,13022,77,26,9,6,1,5,3,11,Yes,8,48,3,3,4,3,40,1,No,51+,Low
6674,41,Female,Married,IT,Not Specified,2,7309,54,28,4,1,3,5,4,84,Yes,9,42,5,1,4,3,40,3,No,41-50,Low
6675,46,Female,Divorced,Not Specified,Analyst,2,10647,70,17,3,6,4,4,3,65,No,4,55,7,2,2,4,48,1,No,41-50,Low
6676,38,Female,Married,IT,Executive,2,16228,91,27,6,8,4,2,1,5,No,4,37,16,2,3,3,7,4,No,31-40,Low
6677,31,Female,Single,IT,Manager,1,15132,62,20,8,9,4,4,1,63,Yes,3,36,0,3,3,4,4,3,Yes,31-40,Low
6678,39,Male,Single,HR,Manager,3,6871,51,29,5,2,2,5,3,1,No,1,57,5,1,2,3,5,3,Yes,31-40,Low
6679,20,Male,Single,Marketing,Assistant,2,16434,26,7,3,7,3,1,1,86,Yes,1,47,3,1,2,3,10,3,No,20-30,Low
6680,40,Male,Single,Finance,Executive,4,9749,93,15,3,4,1,5,2,98,No,3,41,19,2,1,2,12,1,No,31-40,Low
6681,20,Female,Married,HR,Executive,1,19250,46,7,1,9,3,3,3,49,No,1,58,3,3,1,1,33,1,No,20-30,Low
6682,39,Female,Married,HR,Manager,2,4643,37,6,6,9,4,1,4,63,No,1,37,4,2,1,3,34,3,No,31-40,Low
6683,51,Female,Married,Sales,Executive,2,12995,88,14,10,9,3,4,4,16,Yes,6,43,9,3,4,2,34,4,No,51+,Low
6684,58,Female,Married,IT,Manager,3,3953,86,28,7,3,4,5,4,68,No,5,30,9,4,4,2,25,1,No,51+,Low
6685,41,Female,Divorced,Marketing,Executive,3,7429,35,2,9,7,4,1,2,9,No,5,31,19,3,2,3,25,1,Yes,41-50,Low
6686,37,Female,Single,Not Specified,Manager,1,8966,89,14,6,9,2,2,1,74,No,1,46,0,2,2,2,4,2,No,31-40,Low
6687,51,Female,Single,Marketing,Manager,4,14629,26,21,8,0,4,4,2,39,No,3,42,15,4,1,2,24,4,No,51+,Low
6688,39,Female,Single,IT,Not Specified,5,7534,63,27,6,6,3,3,3,30,No,7,58,13,3,4,1,32,1,No,31-40,Low
6689,47,Male,Divorced,IT,Assistant,4,6538,61,22,2,8,2,3,2,66,No,6,55,9,2,4,4,32,1,Yes,41-50,Low
6690,37,Female,Divorced,Not Specified,Executive,3,9018,97,11,3,6,3,2,1,86,No,7,50,3,3,4,4,25,3,No,31-40,Low
6691,39,Male,Divorced,Finance,Assistant,3,12750,76,15,11,8,3,3,2,30,No,8,40,18,4,3,1,47,3,No,31-40,Low
6692,48,Male,Single,Marketing,Analyst,5,35190,52,10,14,6,1,1,4,48,No,5,47,11,3,1,3,25,2,No,41-50,Medium
6693,37,Male,Married,Marketing,Analyst,4,10422,40,22,13,1,3,3,4,96,Yes,2,44,17,1,2,1,22,4,No,31-40,Low
6694,27,Male,Divorced,Sales,Executive,4,18358,54,11,1,4,2,5,4,22,Yes,4,52,14,3,2,1,15,2,No,20-30,Low
6695,50,Female,Divorced,HR,Manager,5,6539,30,24,5,3,1,5,4,23,No,3,54,18,1,3,1,20,4,No,41-50,Low
6696,53,Female,Married,IT,Assistant,3,5866,33,18,12,9,4,3,4,63,Yes,2,32,7,1,1,2,47,3,No,51+,Low
6697,26,Male,Divorced,Not Specified,Executive,1,7278,64,17,11,7,1,1,4,53,No,8,49,17,3,2,3,28,3,Yes,20-30,Low
6698,55,Male,Married,Sales,Analyst,4,17916,70,14,6,9,1,5,3,80,No,4,52,16,4,2,2,10,4,No,51+,Low
6699,37,Male,Single,Marketing,Manager,2,3391,43,17,6,8,1,5,2,71,Yes,5,46,18,3,3,2,16,4,No,31-40,Low
6700,57,Female,Married,Finance,Assistant,4,6298,52,7,13,8,1,3,1,97,No,9,40,15,2,2,4,47,4,Yes,51+,Low
6701,28,Female,Married,Marketing,Manager,4,16202,75,8,12,2,3,3,4,60,Yes,9,33,18,3,1,3,17,4,Yes,20-30,Low
6702,28,Male,Single,Finance,Manager,4,7553,50,15,2,2,1,1,1,14,Yes,6,40,0,4,4,3,36,4,Yes,20-30,Low
6703,27,Female,Divorced,Finance,Assistant,3,35190,99,15,1,4,3,2,2,79,No,9,59,11,2,1,2,29,2,No,20-30,Medium
6704,54,Male,Single,Marketing,Not Specified,2,18586,24,19,7,1,3,4,4,90,No,1,46,17,3,3,3,17,3,Yes,51+,Low
6705,37,Female,Divorced,IT,Analyst,4,15232,61,5,4,3,4,4,3,90,Yes,5,37,3,4,1,3,42,3,No,31-40,Low
6706,24,Female,Divorced,Finance,Analyst,1,6143,58,7,9,2,3,4,2,16,No,7,36,6,2,4,2,30,2,No,20-30,Low
6707,33,Male,Married,Sales,Manager,2,18367,76,13,11,5,2,3,3,85,Yes,7,40,19,2,4,1,30,2,No,31-40,Low
6708,47,Male,Single,Sales,Not Specified,5,9072,21,15,8,0,4,5,2,84,No,2,39,7,1,1,3,42,1,No,41-50,Low
6709,49,Male,Married,Finance,Analyst,1,8894,83,14,6,4,4,5,4,4,No,9,48,16,1,1,4,20,3,No,41-50,Low
6710,23,Female,Single,IT,Not Specified,5,7688,33,25,10,3,3,2,1,37,Yes,1,35,11,4,2,3,40,1,No,20-30,Low
6711,58,Female,Single,Finance,Manager,4,11964,47,22,3,0,3,5,3,28,Yes,9,37,12,4,4,2,28,2,No,51+,Low
6712,39,Female,Married,Sales,Executive,3,7577,38,15,8,3,1,3,3,69,No,1,34,5,2,1,3,42,3,No,31-40,Low
6713,44,Male,Divorced,Sales,Executive,4,8790,37,29,12,6,3,3,3,10,No,3,42,13,3,1,3,10,1,No,41-50,Low
6714,47,Female,Divorced,Marketing,Executive,4,13476,67,14,10,2,1,1,1,25,No,1,47,7,2,3,2,27,2,No,41-50,Low
6715,31,Male,Single,IT,Assistant,5,12355,35,13,12,4,2,4,1,78,No,6,49,0,2,3,1,2,3,No,31-40,Low
6716,21,Male,Divorced,Marketing,Analyst,4,35190,96,15,1,7,4,4,1,99,Yes,6,58,19,1,2,2,4,4,No,20-30,Medium
6717,33,Female,Married,HR,Executive,1,15502,51,4,11,2,4,1,2,56,Yes,2,34,16,4,1,2,36,4,Yes,31-40,Low
6718,41,Male,Married,Finance,Not Specified,3,16948,63,22,9,2,3,4,2,71,No,3,47,18,4,1,3,42,1,Yes,41-50,Low
6719,50,Female,Married,Marketing,Analyst,5,35190,39,9,10,7,4,4,2,32,Yes,7,41,6,4,1,4,32,2,No,41-50,Medium
6720,42,Female,Single,IT,Assistant,2,4591,53,14,13,2,4,2,3,99,Yes,8,46,16,2,2,3,38,1,No,41-50,Low
6721,39,Female,Single,Finance,Executive,4,7344,44,15,9,1,2,1,4,47,Yes,7,42,6,2,1,3,2,3,No,31-40,Low
6722,57,Male,Married,Finance,Assistant,5,8956,57,17,10,1,4,3,3,87,No,8,34,6,1,3,2,14,2,No,51+,Low
6723,23,Female,Married,Finance,Not Specified,4,35190,92,15,8,7,2,3,3,71,No,4,52,0,4,4,4,45,1,Yes,20-30,Medium
6724,34,Female,Married,Finance,Not Specified,4,8559,68,1,10,5,4,5,4,31,No,9,45,19,1,4,2,38,1,Yes,31-40,Low
6725,43,Female,Single,Finance,Analyst,5,5773,46,4,4,9,2,4,4,23,Yes,1,36,11,3,4,1,43,2,Yes,41-50,Low
6726,44,Male,Married,IT,Manager,1,5857,63,20,9,2,1,4,3,82,Yes,6,58,17,2,4,2,27,3,No,41-50,Low
6727,20,Male,Married,HR,Executive,2,6165,16,27,11,9,1,2,4,34,No,5,59,0,3,2,1,14,2,No,20-30,Low
6728,39,Female,Married,Sales,Manager,4,4509,61,8,9,9,1,3,4,56,Yes,1,59,14,3,3,1,49,1,No,31-40,Low
6729,50,Male,Married,HR,Analyst,1,15261,37,5,12,0,2,3,4,22,Yes,9,54,10,1,3,3,1,2,No,41-50,Low
6730,31,Male,Divorced,Sales,Assistant,4,35190,20,14,10,5,2,3,1,95,Yes,1,49,12,2,1,2,23,2,Yes,31-40,Medium
6731,24,Male,Married,Marketing,Not Specified,4,16367,99,26,11,8,4,4,3,46,No,4,59,3,4,4,2,38,2,No,20-30,Low
6732,57,Male,Divorced,Finance,Executive,1,6526,55,20,5,5,2,3,2,88,No,7,52,7,4,1,4,14,4,No,51+,Low
6733,32,Female,Divorced,Marketing,Not Specified,4,14633,56,24,6,0,1,5,2,16,No,3,43,13,3,4,2,46,3,No,31-40,Low
6734,58,Male,Married,Marketing,Assistant,2,7003,67,23,11,5,2,4,1,64,Yes,3,54,2,4,1,1,9,2,Yes,51+,Low
6735,37,Female,Divorced,Sales,Executive,5,4414,86,14,14,8,3,1,4,40,No,10,40,9,1,4,1,22,4,No,31-40,Low
6736,21,Female,Divorced,IT,Analyst,1,35190,53,22,7,5,3,5,4,54,No,2,30,18,2,2,4,34,2,No,20-30,Medium
6737,29,Male,Single,Not Specified,Analyst,3,14251,24,2,9,2,2,3,3,41,No,8,38,2,2,3,4,42,4,No,20-30,Low
6738,34,Male,Married,Marketing,Manager,4,35190,96,22,11,1,3,4,1,38,No,6,43,3,4,3,1,45,4,No,31-40,Medium
6739,49,Male,Divorced,Not Specified,Assistant,5,11254,64,29,7,7,2,5,4,41,Yes,8,33,7,3,4,1,14,2,No,41-50,Low
6740,36,Female,Divorced,Finance,Analyst,2,5749,89,12,1,1,2,2,1,16,No,9,31,5,1,2,2,13,2,No,31-40,Low
6741,24,Female,Divorced,IT,Assistant,2,15842,22,18,11,6,4,5,2,43,No,1,35,7,1,3,1,35,1,Yes,20-30,Low
6742,26,Female,Married,Finance,Assistant,3,6857,15,6,9,2,2,3,1,16,Yes,5,54,1,2,3,3,17,2,No,20-30,Low
6743,50,Female,Single,Marketing,Analyst,2,13387,86,9,6,4,1,4,1,27,Yes,8,42,11,4,1,2,33,4,No,41-50,Low
